Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.223
Comp. Cola Columna,Untitled 000,0.188
Barren,Untitled 000,0.22
Cabeza puntual retorno,Untitled 000,0.191
Columna #1,Untitled 000,0.189
Columna #2,Untitled 000,0.196
Columna #3,Untitled 000,0.207
Columna #4,Untitled 000,0.203
Columna #5,Untitled 000,0.195
Celda # 11-A,Untitled 000,0.122
Celda # 11-B,Untitled 000,0.176
Celda # 11-C,Untitled 000,0.032
Celda #5-9,Untitled 000,0.267
Celda #(F1+F2),Untitled 000,0.192
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.192
NE Tubo 4,Untitled 000,0.224
NE Tubo 5,Untitled 000,0.115
NE Tubo 6,Untitled 000,0.03
NE Tubo 7,Untitled 000,0.334
Puntual Noroeste,Untitled 000,0.146
Barren Patios,Untitled 000,0.147
Tubo 3,Untitled 000,0.098
Especial 1,Untitled 000,1.123
Especial 2,Untitled 000,0.184
Especial 3,Untitled 000,0.036
Especial 4,Untitled 000,0.033
Especial 5,Untitled 000,0.122
Especial 6,Untitled 000,0.021
