Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.524
Cabeza puntual retorno,Untitled 000,0.522
Celda #(F1+F2),Untitled 000,0.412
Puntual Noroeste,Untitled 000,0.407
Tubo 3,Untitled 000,0.420
Comp. Cola Columna,Untitled 000,0.325
Barren,Untitled 000,0.336
Celda # 11-A,Untitled 000,0.532
Celda # 11-B,Untitled 000,0.051
Celda # 11-C,Untitled 000,0.027
Celda # 6-F2,Untitled 000,0.460
Celda #5-9,Untitled 000,0.533
NE Tubo 1,Untitled 000,0.030
NE Tubo 2,Untitled 000,0.265
NE Tubo 4,Untitled 000,0.256
NE Tubo 5,Untitled 000,0.041
NE Tubo 6,Untitled 000,0.365
NE Tubo 7,Untitled 000,1.203
Barren Patios,Untitled 000,0.360
Especial 1,Untitled 000,1.474
Especial 2,Untitled 000,0.167
Especial 3,Untitled 000,0.149
Especial 4,Untitled 000,0.472
Especial 5,Untitled 000,0.367
