Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.464
Comp. Cola Columna,Untitled 000,0.95
Barren,Untitled 000,0.976
Cabeza puntual retorno,Untitled 000,1.433
Columna #1,Untitled 000,1.415
Columna #2,Untitled 000,1.381
Columna #3,Untitled 000,1.329
Columna #4,Untitled 000,1.209
Columna #5,Untitled 000,0.947
Celda # 11-A,Untitled 000,0.119
Celda # 11-B,Untitled 000,4.672
Celda # 11-C,Untitled 000,1.432
Celda #5-9,Untitled 000,0.03
Celda #(F1+F2),Untitled 000,1.32
NE Tubo 1,Untitled 000,2.89
NE Tubo 2,Untitled 000,0.619
NE Tubo 4,Untitled 000,2.311
NE Tubo 5,Untitled 000,1.495
NE Tubo 6,Untitled 000,0.272
NE Tubo 7,Untitled 000,1.229
Puntual Noroeste,Untitled 000,1.317
Barren Patios,Untitled 000,0.956
Tubo 3,Untitled 000,1.214
Especial 1,Untitled 000,0.041
Especial 2,Untitled 000,0.032
Especial 3,Untitled 000,0.055
Especial 4,Untitled 000,0.086
Especial 5,Untitled 000,0.035
