Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.521
Comp. Cola Columna,Untitled 000,1.147
Barren,Untitled 000,0.983
Cabeza puntual retorno,Untitled 000,1.525
Celda # 11-A,Untitled 000,0.208
Celda # 11-B,Untitled 000,5.183
Celda # 11-C,Untitled 000,1.819
Celda # 6-F2,Untitled 000,0.246
Celda #5-9,Untitled 000,0.038
Celda #(F1+F2),Untitled 000,1.336
NE Tubo 1,Untitled 000,3.041
NE Tubo 2,Untitled 000,0.51
NE Tubo 4,Untitled 000,2.315
NE Tubo 5,Untitled 000,1.374
NE Tubo 6,Untitled 000,0.298
NE Tubo 7,Untitled 000,1.12
Puntual Noroeste,Untitled 000,1.102
Barren Patios,Untitled 000,1.16
Tubo 3,Untitled 000,1.217
Especial 1,Untitled 000,0.075
Especial 2,Untitled 000,0.05
Especial 3,Untitled 000,0.081
Especial 4,Untitled 000,0.073
Especial 5,Untitled 000,0.053
Especial 6,Untitled 000,0.029
