Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.183
Cabeza puntual retorno,Untitled 000,0.18
Celda #(F1+F2),Untitled 000,0.214
Puntual Noroeste,Untitled 000,0.234
Tubo 3,Untitled 000,0.239
NE Tubo 2,Untitled 000,0.04
NE Tubo 4,Untitled 000,0.149
Especial 1,Untitled 000,0.048
Especial 2,Untitled 000,0.026
Especial 3,Untitled 000,0.038
Especial 4,Untitled 000,0.04
Especial 5,Untitled 000,0.279
Comp. Cola Columna,Untitled 000,0.097
Barren,Untitled 000,0.101
Barren Patios,Untitled 000,0.094
NE Tubo 1,Untitled 000,0.018
NE Tubo 5,Untitled 000,0.034
NE Tubo 6,Untitled 000,0.205
NE Tubo 7,Untitled 000,0.8
Celda # 11-A,Untitled 000,0.03
Celda # 11-B,Untitled 000,0.063
Celda # 11-C,Untitled 000,0.19
Celda # 6-F2,Untitled 000,0.127
Celda #5-9,Untitled 000,0.049
