Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.924
Comp. Cola Columna,Untitled 000,0.893
Barren,Untitled 000,0.907
Cabeza puntual retorno,Untitled 000,0.915
Celda # 11-A,Untitled 000,0.049
Celda # 11-B,Untitled 000,0.039
Celda # 11-C,Untitled 000,0.208
Celda # 6-F2,Untitled 000,0.028
Celda #5-9,Untitled 000,0.058
Celda #(F1+F2),Untitled 000,0.948
NE Tubo 1,Untitled 000,0.028
NE Tubo 2,Untitled 000,0.251
NE Tubo 4,Untitled 000,2.103
NE Tubo 5,Untitled 000,1.354
NE Tubo 6,Untitled 000,0.107
NE Tubo 7,Untitled 000,0.984
Puntual Noroeste,Untitled 000,0.950
Barren Patios,Untitled 000,0.923
Tubo 3,Untitled 000,0.684
Especial 1,Untitled 000,0.045
Especial 2,Untitled 000,0.030
Especial 3,Untitled 000,0.059
Especial 4,Untitled 000,0.066
Especial 5,Untitled 000,0.052
