Sample ID,Analyte Name,Reported Conc (Calib)
Especial 6,Untitled 000,0.024
Comp. Cabeza Columna,Untitled 000,2.227
Comp. Cola Columna,Untitled 000,1.779
Barren,Untitled 000,1.605
Cabeza puntual retorno,Untitled 000,2.208
Celda # 11-A,Untitled 000,0.571
Celda # 11-B,Untitled 000,0.047
Celda # 11-C,Untitled 000,2.788
Celda # 6-F2,Untitled 000,0.085
Celda #5-9,Untitled 000,1.075
Celda #(F1+F2),Untitled 000,2.34
NE Tubo 1,Untitled 000,0.047
NE Tubo 2,Untitled 000,0.606
NE Tubo 4,Untitled 000,3.772
NE Tubo 5,Untitled 000,3.64
NE Tubo 6,Untitled 000,1.807
NE Tubo 7,Untitled 000,1.131
Puntual Noroeste,Untitled 000,2.402
Barren Patios,Untitled 000,1.761
Tubo 3,Untitled 000,2.58
Especial 1,Untitled 000,0.082
Especial 2,Untitled 000,0.049
Especial 3,Untitled 000,0.971
Especial 4,Untitled 000,2.249
Especial 5,Untitled 000,0.131
