Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.151
Cabeza puntual retorno,Au 242.80,0.153
Celda #(F1+F2),Au 242.80,0.148
Puntual Noroeste,Au 242.80,0.178
Tubo 3,Au 242.80,0.217
NE Tubo 2,Au 242.80,0.085
NE Tubo 4,Au 242.80,0.064
Especial 1,Au 242.80,0.102
Especial 2,Au 242.80,0.055
Especial 3,Au 242.80,0.013
Especial 4,Au 242.80,0.023
Especial 5,Au 242.80,0.059
Columna #1,Au 242.80,0.064
Columna #2,Au 242.80,0.026
Columna #3,Au 242.80,0.016
Columna #4,Au 242.80,0.011
Columna #5,Au 242.80,0.004
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.018
Barren Patios,Au 242.80,0.017
NE Tubo 1,Au 242.80,0.179
NE Tubo 5,Au 242.80,0.008
NE Tubo 6,Au 242.80,0.004
NE Tubo 7,Au 242.80,0.675
Celda # 11-A,Au 242.80,0.021
Celda # 11-B,Au 242.80,0.018
Celda # 11-C,Au 242.80,0.02
Celda #5-9,Au 242.80,0.059
