"Analyst",""
"Date Started","7/5/2025 11:40 PM  GMT: 7/6/2025 6:40 AM"
"Worksheet","LC004885_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"7/5/2025","11:45:54 PM","PATRON",0.8742,"","mg/L",0.7
"7/5/2025","11:46:08 PM","BLANCO",0.0092,"","mg/L",5.8
"7/5/2025","11:46:24 PM","REAGENT BLANK",0.0000,"","mg/L",23.5
"7/5/2025","11:46:38 PM","LC004885-001",0.0982,"","mg/L",0.5
"7/5/2025","11:46:48 PM","LC004885-002",0.0382,"","mg/L",2.2
"7/5/2025","11:47:00 PM","LC004885-003",0.2324,"","mg/L",1.0
"7/5/2025","11:47:10 PM","LC004885-004",0.1601,"","mg/L",1.5
"7/5/2025","11:47:18 PM","LC004885-005","OVER","R","mg/L",0.0
"7/5/2025","11:47:30 PM","LC004885-006",0.2398,"","mg/L",0.3
"7/5/2025","11:47:46 PM","PATRON",0.8731,"","mg/L",0.8
"7/5/2025","11:48:02 PM","LC004885-007",0.1357,"","mg/L",0.1
"7/5/2025","11:48:12 PM","LC004885-008",0.0456,"","mg/L",1.0
"7/5/2025","11:48:22 PM","LC004885-009",0.1155,"","mg/L",1.0
"7/5/2025","11:48:34 PM","LC004885-010",0.0045,"","mg/L",16.8
"7/5/2025","11:48:46 PM","LC004885-011",0.0649,"","mg/L",1.3
"7/5/2025","11:52:58 PM","PATRON",0.8726,"","mg/L",0.4
"7/5/2025","11:53:18 PM","LC004885-013",0.1068,"","mg/L",1.6
"7/5/2025","11:53:32 PM","LC004885-014",0.0041,"","mg/L",7.1
"7/5/2025","11:53:42 PM","LC004885-015",0.0422,"","mg/L",0.9
"7/5/2025","11:53:52 PM","LC004885-016",0.2157,"","mg/L",0.6
"7/5/2025","11:54:04 PM","LC004885-017",0.1214,"","mg/L",0.2
"7/5/2025","11:54:16 PM","LC004885-018",0.0065,"","mg/L",9.8
"7/5/2025","11:54:30 PM","PATRON",0.8742,"","mg/L",0.2
"7/5/2025","11:54:48 PM","LC004885-019",0.0758,"","mg/L",0.6
"7/5/2025","11:54:58 PM","LC004885-020",0.2726,"","mg/L",1.0
"7/5/2025","11:55:08 PM","LC004885-021",0.4353,"","mg/L",0.6
"7/5/2025","11:55:20 PM","LC004885-022",0.0211,"","mg/L",5.7
"7/5/2025","11:55:40 PM","LC004885-023",0.0742,"","mg/L",1.0
"7/5/2025","11:55:52 PM","LC004885-024",0.3027,"","mg/L",1.3
"7/5/2025","11:56:06 PM","PATRON",0.0114,"","mg/L",33.4
"7/5/2025","11:56:58 PM","LC004885-012",0.1077,"","mg/L",1.7
"7/5/2025","11:56:58 PM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"7/5/2025","11:59:36 PM","LC004885-005",6.2826,"","mg/L",0.8
"7/5/2025","11:59:36 PM","LC004885-006","","","mg/L",""
