Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.081
Cabeza puntual retorno,Au 242.80,0.078
Celda # 11-A,Au 242.80,0.073
Celda # 6-F2,Au 242.80,0.131
Celda #5-9,Au 242.80,0.054
Celda #(F1+F2),Au 242.80,0.059
NE Tubo 2,Au 242.80,0.04
NE Tubo 4,Au 242.80,0.034
NE Tubo 5,Au 242.80,0.035
NE Tubo 6,Au 242.80,0.128
NE Tubo 7,Au 242.80,0.068
Puntual Noroeste,Au 242.80,0.054
Tubo 3,Au 242.80,0.074
Especial 1,Au 242.80,0.257
Especial 2,Au 242.80,0.284
Especial 3,Au 242.80,0.016
Especial 4,Au 242.80,0.039
Especial 5,Au 242.80,0.205
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.01
Celda # 11-B,Au 242.80,0.007
Celda # 11-C,Au 242.80,0.012
NE Tubo 1,Au 242.80,0.008
Barren Patios,Au 242.80,0.008
