Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.468
Cabeza puntual retorno,Untitled 000,0.499
Celda #(F1+F2),Untitled 000,0.532
Puntual Noroeste,Untitled 000,0.317
Tubo 3,Untitled 000,0.130
Comp. Cola Columna,Untitled 000,0.397
Barren,Untitled 000,0.367
Celda # 11-A,Untitled 000,0.047
Celda # 11-B,Untitled 000,0.114
Celda # 11-C,Untitled 000,0.048
Celda # 6-F2,Untitled 000,0.913
Celda #5-9,Untitled 000,0.034
NE Tubo 1,Untitled 000,2.669
NE Tubo 2,Untitled 000,0.525
NE Tubo 4,Untitled 000,0.049
NE Tubo 5,Untitled 000,0.074
NE Tubo 6,Untitled 000,0.499
NE Tubo 7,Untitled 000,0.167
Barren Patios,Untitled 000,0.333
Especial 1,Untitled 000,0.029
Especial 2,Untitled 000,0.022
Especial 3,Untitled 000,0.029
Especial 4,Untitled 000,0.030
Especial 5,Untitled 000,0.110
