Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.165
Comp. Cola Columna,Untitled 000,1.083
Barren,Untitled 000,1.036
Cabeza puntual retorno,Untitled 000,1.156
Celda # 11-A,Untitled 000,0.043
Celda # 11-B,Untitled 000,0.027
Celda # 11-C,Untitled 000,0.122
Celda # 6-F2,Untitled 000,0.019
Celda #5-9,Untitled 000,0.080
Celda #(F1+F2),Untitled 000,1.139
NE Tubo 1,Untitled 000,0.020
NE Tubo 2,Untitled 000,0.237
NE Tubo 4,Untitled 000,2.384
NE Tubo 5,Untitled 000,1.337
NE Tubo 6,Untitled 000,0.128
NE Tubo 7,Untitled 000,1.190
Puntual Noroeste,Untitled 000,1.106
Barren Patios,Untitled 000,0.870
Tubo 3,Untitled 000,0.878
Especial 1,Untitled 000,0.035
Especial 2,Untitled 000,0.018
Especial 3,Untitled 000,0.044
Especial 4,Untitled 000,0.047
Especial 5,Untitled 000,0.033
