Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,2.733
Comp. Cola Columna,Untitled 000,1.504
Barren,Untitled 000,1.469
Cabeza puntual retorno,Untitled 000,2.711
Celda # 11-A,Untitled 000,6.685
Celda # 11-B,Untitled 000,6.684
Celda # 11-C,Untitled 000,5.508
Celda # 6-F2,Untitled 000,5.538
Celda #5-9,Untitled 000,0.043
Celda #(F1+F2),Untitled 000,1.796
NE Tubo 1,Untitled 000,4.42
NE Tubo 2,Untitled 000,0.724
NE Tubo 4,Untitled 000,1.91
NE Tubo 5,Untitled 000,0.903
NE Tubo 6,Untitled 000,0.367
NE Tubo 7,Untitled 000,1.102
Puntual Noroeste,Untitled 000,1.755
Barren Patios,Untitled 000,1.416
Tubo 3,Untitled 000,2.48
Especial 1,Untitled 000,0.078
Especial 2,Untitled 000,0.086
Especial 3,Untitled 000,0.138
Especial 4,Untitled 000,0.128
Especial 5,Untitled 000,0.064
