"Analista",""
"Fecha de inicio","12:37 p. m. 20/01/2023"
"Hoja de trabajo","Sa000094-re_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",0.9993,"","mg/L",1.2,0.1328,-0.0006,0.1313,0.1325,0.1345
"Ag","BLANCO",0.0009,"","mg/L",">100",0.0001,-0.0009,-0.0004,0.0006,0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",72.2,0.0005,-0.0004,0.0008,0.0001,0.0006
"Ag","SA000078-022",0.4862,"","mg/L",24.3,0.0027,0.0006,0.0033,0.0020,0.0026
"Ag","SA000078-023",0.6851,"","mg/L",7.9,0.0037,0.0008,0.0037,0.0040,0.0035
"Ag","SA000078-026",0.8555,"","mg/L",5.5,0.0046,0.0002,0.0046,0.0043,0.0048
"Ag","SA000078-027",-0.1375,"","mg/L",43.6,-0.0007,-0.0006,-0.0004,-0.0010,-0.0008
"Ag","SA000078-028",0.5815,"","mg/L",6.8,0.0031,0.0018,0.0033,0.0031,0.0029
"Ag","PATRON",1.0042,"","mg/L",1.3,0.1334,-0.0003,0.1325,0.1324,0.1354
"Ag","SA000078-029",0.6015,"","mg/L",24.9,0.0033,0.0009,0.0024,0.0034,0.0040
"Ag","SA000078-030",0.9147,"","mg/L",2.2,0.0050,0.0007,0.0051,0.0050,0.0049
"Ag","PATRON",1.0031,"","mg/L",1.0,0.1333,-0.0008,0.1331,0.1347,0.1319
"Ag","BLANCO",-0.0066,"","mg/L",34.7,-0.0009,-0.0007,-0.0005,-0.0010,-0.0011
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0000,-0.0007,-0.0003,0.0000,0.0005
