Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.112
Comp. Cola Columna,Untitled 000,0.739
Barren,Untitled 000,0.683
Cabeza puntual retorno,Untitled 000,1.121
Celda # 11-A,Untitled 000,2.693
Celda # 11-B,Untitled 000,0.241
Celda # 11-C,Untitled 000,0.094
Celda # 6-F2,Untitled 000,0.102
Celda #5-9,Untitled 000,0.111
Celda #(F1+F2),Untitled 000,1.083
NE Tubo 1,Untitled 000,0.038
NE Tubo 2,Untitled 000,0.584
NE Tubo 4,Untitled 000,2.170
NE Tubo 5,Untitled 000,1.639
NE Tubo 6,Untitled 000,1.506
NE Tubo 7,Untitled 000,0.601
Puntual Noroeste,Untitled 000,0.938
Barren Patios,Untitled 000,0.655
Tubo 3,Untitled 000,0.586
Especial 1,Untitled 000,0.148
Especial 2,Untitled 000,0.079
Especial 3,Untitled 000,0.429
Especial 4,Untitled 000,0.311
Especial 5,Untitled 000,0.119
