"Analyst","EVE"
"Date Started","7/23/2025 5:54 AM  GMT: 7/23/2025 12:54 PM"
"Worksheet","LC005010"
"Comment",""
"Methods","Au"

"Method: Au ACIDO (Flame)"

"7/23/2025","6:21:04 AM","PATRON",0.9044,"","mg/L",0.6
"7/23/2025","6:21:24 AM","BLANCO",0.0022,"","mg/L",">100"
"7/23/2025","6:21:36 AM","REAGENT BLANK",0.0000,"","mg/L",59.5
"7/23/2025","6:21:52 AM","LC005010-001",0.0694,"","mg/L",2.6
"7/23/2025","6:22:06 AM","LC005010-002",0.1976,"","mg/L",0.3
"7/23/2025","6:22:22 AM","LC005010-003",0.0073,"","mg/L",11.0
"7/23/2025","6:22:36 AM","LC005010-004",0.2585,"","mg/L",0.7
"7/23/2025","6:22:54 AM","LC005010-005",0.6668,"","mg/L",0.6
"7/23/2025","6:23:12 AM","LC005010-006",0.1353,"","mg/L",0.5
"7/23/2025","6:23:30 AM","PATRON",0.9049,"","mg/L",0.7
"7/23/2025","6:23:54 AM","LC005010-007",0.2133,"","mg/L",0.4
"7/23/2025","6:24:12 AM","LC005010-008",0.2146,"","mg/L",0.2
"7/23/2025","6:24:28 AM","LC005010-009",0.1109,"","mg/L",0.5
"7/23/2025","6:24:42 AM","LC005010-010",0.2338,"","mg/L",1.1
"7/23/2025","6:25:00 AM","LC005010-011",0.1122,"","mg/L",0.5
"7/23/2025","6:25:16 AM","LC005010-012",0.1854,"","mg/L",0.9
"7/23/2025","6:25:36 AM","PATRON",0.9044,"","mg/L",0.3
"7/23/2025","6:25:58 AM","LC005010-013",1.1409,"","mg/L",0.2
"7/23/2025","6:26:18 AM","LC005010-014",0.4090,"","mg/L",0.9
"7/23/2025","6:26:34 AM","LC005010-015",0.1895,"","mg/L",0.5
"7/23/2025","6:26:50 AM","LC005010-016",0.1560,"","mg/L",1.2
"7/23/2025","6:27:06 AM","LC005010-017",0.1119,"","mg/L",0.3
"7/23/2025","6:27:20 AM","LC005010-018",0.1119,"","mg/L",1.4
"7/23/2025","6:27:40 AM","PATRON",0.9067,"","mg/L",0.2
"7/23/2025","6:28:00 AM","LC005010-019",0.0093,"","mg/L",8.2
"7/23/2025","6:28:16 AM","LC005010-020",0.1178,"","mg/L",1.0
"7/23/2025","6:28:32 AM","LC005010-021",0.4540,"","mg/L",0.3
"7/23/2025","6:28:52 AM","PATRON",0.9020,"","mg/L",0.2
"7/23/2025","6:29:20 AM","REAGENT BLANK",0.0000,"","mg/L",7.8
"7/23/2025","6:29:44 AM","BLANCO",0.0061,"","mg/L",38.0
"7/23/2025","6:29:44 AM","","","","mg/L",""
