Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.529
Cabeza puntual retorno,Untitled 000,0.528
Celda #(F1+F2),Untitled 000,0.499
Puntual Noroeste,Untitled 000,0.528
Tubo 3,Untitled 000,0.955
Comp. Cola Columna,Untitled 000,0.291
Barren,Untitled 000,0.283
Celda # 11-A,Untitled 000,0.033
Celda # 11-B,Untitled 000,0.039
Celda # 11-C,Untitled 000,1.270
Celda #5-9,Untitled 000,2.388
NE Tubo 1,Untitled 000,0.289
NE Tubo 2,Untitled 000,0.259
NE Tubo 4,Untitled 000,0.091
NE Tubo 5,Untitled 000,0.024
NE Tubo 6,Untitled 000,0.025
NE Tubo 7,Untitled 000,0.167
Barren Patios,Untitled 000,0.243
Especial 1,Untitled 000,0.617
Especial 2,Untitled 000,0.476
Especial 3,Untitled 000,0.026
Especial 4,Untitled 000,0.022
Especial 5,Untitled 000,0.532
Columna #1,Untitled 000,0.540
Columna #2,Untitled 000,0.522
Columna #3,Untitled 000,0.481
Columna #4,Untitled 000,0.422
Columna #5,Untitled 000,0.344
