Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.094
Cabeza puntual retorno,Au 242.80,0.096
Celda #5-9,Au 242.80,0.203
Celda #(F1+F2),Au 242.80,0.085
Puntual Noroeste,Au 242.80,0.085
Tubo 3,Au 242.80,0.1
Especial 1,Au 242.80,0.119
Especial 2,Au 242.80,0.139
Especial 5,Au 242.80,0.186
Comp. Cola Columna,Au 242.80,0.025
Barren,Au 242.80,0.022
Celda # 11-A,Au 242.80,0.091
Celda # 11-B,Au 242.80,0.013
Celda # 11-C,Au 242.80,0.031
Celda # 6-F2,Au 242.80,0.012
NE Tubo 1,Au 242.80,0.016
NE Tubo 2,Au 242.80,0.066
NE Tubo 4,Au 242.80,0.036
NE Tubo 5,Au 242.80,0.032
NE Tubo 6,Au 242.80,0.034
NE Tubo 7,Au 242.80,0.063
Barren Patios,Au 242.80,0.039
Especial 3,Au 242.80,0.029
Especial 4,Au 242.80,0.021
