"Analista",""
"Fecha de inicio","25/11/2025 06:11 p. m.  GMT: 26/11/2025 01:11 a. m."
"Hoja de trabajo","EXP000147_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"25/11/2025","10:03:32 p. m.","PATRON",0.8831,"","mg/L",0.1
"25/11/2025","10:03:46 p. m.","BLANCO",0.0055,"","mg/L",88.6
"25/11/2025","10:03:56 p. m.","REAGENT BLANK",0.0000,"","mg/L",88.9
"25/11/2025","10:04:12 p. m.","EXP000147-001",0.1672,"","mg/L",0.4
"25/11/2025","10:04:26 p. m.","EXP000147-002",0.1290,"","mg/L",2.0
"25/11/2025","10:04:36 p. m.","EXP000147-003",0.0013,"","mg/L",">100"
"25/11/2025","10:04:46 p. m.","EXP000147-004",0.1243,"","mg/L",0.6
"25/11/2025","10:04:52 p. m.","EXP000147-005","OVER","R","mg/L",0.0
"25/11/2025","10:05:04 p. m.","EXP000147-006",0.1932,"","mg/L",1.4
"25/11/2025","10:05:16 p. m.","PATRON",0.8739,"","mg/L",0.4
"25/11/2025","10:05:28 p. m.","EXP000147-007",0.1324,"","mg/L",0.8
"25/11/2025","10:05:38 p. m.","EXP000147-008",0.1351,"","mg/L",1.0
"25/11/2025","10:05:54 p. m.","EXP000147-009",0.0080,"","mg/L",16.7
"25/11/2025","10:06:04 p. m.","EXP000147-010",0.5729,"","mg/L",0.7
"25/11/2025","10:06:10 p. m.","EXP000147-011","OVER","R","mg/L",0.0
"25/11/2025","10:06:22 p. m.","EXP000147-012",0.2242,"","mg/L",0.6
"25/11/2025","10:06:34 p. m.","PATRON",0.8751,"","mg/L",0.6
"25/11/2025","10:06:46 p. m.","EXP000147-013",0.2422,"","mg/L",0.7
"25/11/2025","10:06:56 p. m.","EXP000147-014",0.1175,"","mg/L",0.6
"25/11/2025","10:06:56 p. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"


"25/11/2025","10:09:08 p. m.","EXP000147-005",2.4685,"","mg/L",0.4
"25/11/2025","10:09:20 p. m.","EXP000147-011",5.0565,"","mg/L",0.2
"25/11/2025","10:09:20 p. m.","EXP000147-012","","","mg/L",""
