Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.568
Comp. Cola Columna,Untitled 000,0.382
Barren,Untitled 000,0.332
Cabeza puntual retorno,Untitled 000,0.56
Celda # 11-A,Untitled 000,0.054
Celda # 11-B,Untitled 000,0.436
Celda # 11-C,Untitled 000,0.031
Celda # 6-F2,Untitled 000,1.691
Celda #5-9,Untitled 000,0.048
Celda #(F1+F2),Untitled 000,0.542
NE Tubo 1,Untitled 000,0.195
NE Tubo 2,Untitled 000,0.814
NE Tubo 4,Untitled 000,0.387
NE Tubo 5,Untitled 000,0.139
NE Tubo 6,Untitled 000,0.158
NE Tubo 7,Untitled 000,1.331
Puntual Noroeste,Untitled 000,0.544
Barren Patios,Untitled 000,0.306
Tubo 3,Untitled 000,0.369
Especial 1,Untitled 000,0.049
Especial 2,Untitled 000,0.066
Especial 3,Untitled 000,0.037
Especial 4,Untitled 000,0.037
Especial 5,Untitled 000,0.037
Especial 6,Untitled 000,0.031
