Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.134
Cabeza puntual retorno,Untitled 000,0.132
Celda #(F1+F2),Untitled 000,0.110
Puntual Noroeste,Untitled 000,0.110
Tubo 3,Untitled 000,0.171
Comp. Cola Columna,Untitled 000,0.085
Barren,Untitled 000,0.105
Celda # 11-A,Untitled 000,0.058
Celda # 11-B,Untitled 000,0.125
Celda #5-9,Untitled 000,0.083
NE Tubo 1,Untitled 000,0.026
NE Tubo 2,Untitled 000,0.066
NE Tubo 4,Untitled 000,0.039
NE Tubo 5,Untitled 000,0.028
NE Tubo 6,Untitled 000,0.027
NE Tubo 7,Untitled 000,0.108
Barren Patios,Untitled 000,0.102
Especial 1,Untitled 000,0.048
Especial 2,Untitled 000,0.029
Especial 3,Untitled 000,0.038
Especial 4,Untitled 000,0.042
Especial 5,Untitled 000,0.481
Columna #1,Untitled 000,0.121
Columna #2,Untitled 000,0.119
Columna #3,Untitled 000,0.115
Columna #4,Untitled 000,0.096
Columna #5,Untitled 000,0.074
