Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.381
Cabeza puntual retorno,Untitled 000,0.423
Celda #(F1+F2),Untitled 000,0.406
Puntual Noroeste,Untitled 000,0.322
Tubo 3,Untitled 000,0.084
Comp. Cola Columna,Untitled 000,0.233
Barren,Untitled 000,0.220
Celda # 11-A,Untitled 000,0.029
Celda # 11-B,Untitled 000,0.039
Celda # 11-C,Untitled 000,0.027
Celda # 6-F2,Untitled 000,0.297
Celda #5-9,Untitled 000,0.018
NE Tubo 1,Untitled 000,1.463
NE Tubo 2,Untitled 000,0.844
NE Tubo 4,Untitled 000,0.127
NE Tubo 5,Untitled 000,0.075
NE Tubo 6,Untitled 000,0.446
NE Tubo 7,Untitled 000,0.092
Barren Patios,Untitled 000,0.215
Especial 1,Untitled 000,0.016
Especial 2,Untitled 000,0.016
Especial 3,Untitled 000,0.022
Especial 4,Untitled 000,0.025
Especial 5,Untitled 000,0.087
