"Analyst",""
"Date Started","9/30/2025 7:59 PM  GMT: 10/1/2025 2:59 AM"
"Worksheet","EXP000132"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"9/30/2025","9:04:02 PM","PATRON",0.8952,"","mg/L",0.5
"9/30/2025","9:04:26 PM","BLANCO",0.0021,"","mg/L",">100"
"9/30/2025","9:04:38 PM","REAGENT BLANK",0.0000,"","mg/L",29.2
"9/30/2025","9:09:10 PM","EXP000132-001",0.0411,"","mg/L",2.3
"9/30/2025","9:09:22 PM","EXP000132-002",0.0151,"","mg/L",7.9
"9/30/2025","9:09:42 PM","EXP000132-003",0.0017,"","mg/L",49.6
"9/30/2025","9:10:08 PM","EXP000132-004",0.0981,"","mg/L",1.1
"9/30/2025","9:10:36 PM","EXP000132-005",0.0956,"","mg/L",0.7
"9/30/2025","9:11:00 PM","EXP000132-006",0.0954,"","mg/L",3.4
"9/30/2025","9:11:18 PM","PATRON",0.8944,"","mg/L",1.1
"9/30/2025","9:11:40 PM","EXP000132-007",0.0484,"","mg/L",3.6
"9/30/2025","9:12:02 PM","EXP000132-008",0.1192,"","mg/L",0.6
"9/30/2025","9:12:28 PM","EXP000132-009",0.0289,"","mg/L",6.9
"9/30/2025","9:12:48 PM","EXP000132-010",0.0279,"","mg/L",1.3
"9/30/2025","9:13:04 PM","EXP000132-011",0.0060,"","mg/L",42.6
"9/30/2025","9:13:18 PM","EXP000132-012",0.0170,"","mg/L",2.2
"9/30/2025","9:13:38 PM","PATRON",0.8970,"","mg/L",1.1
"9/30/2025","9:13:56 PM","EXP000132-013",0.4483,"","mg/L",1.1
"9/30/2025","9:14:16 PM","EXP000132-014",0.0347,"","mg/L",7.5
"9/30/2025","9:14:38 PM","EXP000132-015",0.0132,"","mg/L",5.7
"9/30/2025","9:15:02 PM","EXP000132-016",0.7056,"","mg/L",0.9
"9/30/2025","9:15:28 PM","EXP000132-017",0.0145,"","mg/L",13.8
"9/30/2025","9:15:44 PM","EXP000132-018",0.0232,"","mg/L",3.8
"9/30/2025","9:16:00 PM","PATRON",0.8971,"","mg/L",0.8
"9/30/2025","9:16:18 PM","EXP000132-019",0.0509,"","mg/L",1.2
"9/30/2025","9:16:38 PM","EXP000132-020",0.0822,"","mg/L",2.5
"9/30/2025","9:16:58 PM","EXP000132-021",0.0297,"","mg/L",2.2
"9/30/2025","9:17:16 PM","EXP000132-022",0.0242,"","mg/L",7.7
"9/30/2025","9:17:28 PM","EXP000132-023",0.0045,"","mg/L",17.9
"9/30/2025","9:17:48 PM","EXP000132-024",0.1220,"","mg/L",1.9
"9/30/2025","9:18:02 PM","PATRON",0.8949,"","mg/L",0.2
"9/30/2025","9:18:30 PM","REAGENT BLANK",0.0000,"","mg/L",12.5
"9/30/2025","9:18:40 PM","REAGENT BLANK",0.0000,"","mg/L",14.3
"9/30/2025","9:19:02 PM","BLANCO",-0.0071,"","mg/L",99.2
"9/30/2025","9:19:02 PM","Muestra 035","","","mg/L",""
