Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.606
Cabeza puntual retorno,Untitled 000,0.601
Celda #(F1+F2),Untitled 000,0.693
Puntual Noroeste,Untitled 000,0.309
Tubo 3,Untitled 000,0.213
NE Tubo 2,Untitled 000,0.541
NE Tubo 4,Untitled 000,0.081
Especial 1,Untitled 000,0.035
Especial 2,Untitled 000,0.051
Especial 3,Untitled 000,0.044
Especial 4,Untitled 000,0.046
Especial 5,Untitled 000,0.143
Comp. Cola Columna,Untitled 000,0.378
Barren,Untitled 000,0.387
Barren Patios,Untitled 000,0.398
NE Tubo 1,Untitled 000,3.508
NE Tubo 5,Untitled 000,0.074
NE Tubo 6,Untitled 000,0.182
NE Tubo 7,Untitled 000,0.075
Celda # 11-A,Untitled 000,0.063
Celda # 11-B,Untitled 000,0.07
Celda # 11-C,Untitled 000,0.068
Celda # 6-F2,Untitled 000,2.488
Celda #5-9,Untitled 000,0.042
