Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.13
Cabeza puntual retorno,Au 242.80,0.13
Celda #(F1+F2),Au 242.80,0.115
Puntual Noroeste,Au 242.80,0.114
Tubo 3,Au 242.80,0.142
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.018
Celda # 11-A,Au 242.80,0.002
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.09
Especial 1,Au 242.80,0.325
Especial 2,Au 242.80,0.336
Especial 3,Au 242.80,0.005
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.397
Celda #5-9,Au 242.80,0.469
NE Tubo 1,Au 242.80,0.081
NE Tubo 2,Au 242.80,0.05
NE Tubo 4,Au 242.80,0.005
NE Tubo 5,Au 242.80,0.017
NE Tubo 6,Au 242.80,0.023
NE Tubo 7,Au 242.80,0.023
Celda # 6-F2,Au 242.80,0.007
Barren Patios,Au 242.80,0.02
