Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.198
Comp. Cola Columna,Untitled 000,0.755
Barren,Untitled 000,0.635
Cabeza puntual retorno,Untitled 000,1.209
Celda # 11-A,Untitled 000,2.967
Celda # 11-B,Untitled 000,0.436
Celda # 11-C,Untitled 000,0.12
Celda # 6-F2,Untitled 000,0.125
Celda #5-9,Untitled 000,0.217
Celda #(F1+F2),Untitled 000,1.249
NE Tubo 1,Untitled 000,0.035
NE Tubo 2,Untitled 000,0.468
NE Tubo 4,Untitled 000,2.863
NE Tubo 5,Untitled 000,2.205
NE Tubo 6,Untitled 000,1.347
NE Tubo 7,Untitled 000,0.721
Puntual Noroeste,Untitled 000,1.232
Barren Patios,Untitled 000,0.626
Tubo 3,Untitled 000,0.465
Especial 1,Untitled 000,0.154
Especial 2,Untitled 000,0.088
Especial 3,Untitled 000,0.202
Especial 4,Untitled 000,0.224
Especial 5,Untitled 000,0.275
Especial 6,Untitled 000,0.587
