Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.072
Barren,Au 242.80,0.01
Cabeza puntual retorno,Au 242.80,0.074
Columna #1,Au 242.80,0.035
Columna #2,Au 242.80,0.023
Columna #3,Au 242.80,0.016
Columna #4,Au 242.80,0.013
Columna #5,Au 242.80,0.004
Celda # 11-A,Au 242.80,0.029
Celda # 11-B,Au 242.80,0.022
Celda # 11-C,Au 242.80,0.079
Celda #5-9,Au 242.80,0.03
Celda #(F1+F2),Au 242.80,0.073
NE Tubo 1,Au 242.80,0.012
NE Tubo 2,Au 242.80,0.071
NE Tubo 4,Au 242.80,0.059
NE Tubo 5,Au 242.80,0.059
NE Tubo 6,Au 242.80,0.063
NE Tubo 7,Au 242.80,0.012
Puntual Noroeste,Au 242.80,0.066
Barren Patios,Au 242.80,0.01
Tubo 3,Au 242.80,0.072
Especial 1,Au 242.80,0.123
Especial 2,Au 242.80,0.085
Especial 3,Au 242.80,0.046
Especial 4,Au 242.80,0.046
Especial 5,Au 242.80,0.014
