Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.38
Cabeza puntual retorno,Untitled 000,0.36
Celda #(F1+F2),Untitled 000,0.419
Puntual Noroeste,Untitled 000,0.472
Tubo 3,Untitled 000,0.38
NE Tubo 2,Untitled 000,0.275
NE Tubo 4,Untitled 000,0.695
Especial 1,Untitled 000,0.034
Especial 2,Untitled 000,0.034
Especial 3,Untitled 000,0.028
Especial 4,Untitled 000,0.026
Especial 5,Untitled 000,0.019
Columna #1,Untitled 000,0.338
Columna #2,Untitled 000,0.319
Columna #3,Untitled 000,0.317
Columna #4,Untitled 000,0.298
Columna #5,Untitled 000,0.244
Comp. Cola Columna,Untitled 000,0.259
Barren,Untitled 000,0.251
Barren Patios,Untitled 000,0.226
NE Tubo 1,Untitled 000,0.073
NE Tubo 5,Untitled 000,0.319
NE Tubo 6,Untitled 000,0.302
NE Tubo 7,Untitled 000,0.684
Celda # 11-A,Untitled 000,0.028
Celda # 11-B,Untitled 000,0.029
Celda # 11-C,Untitled 000,0.012
Celda #5-9,Untitled 000,0.012
