Analista,,,,,,
Fecha de inicio,16/01/2026 04:18 a. m.  GMT: 16/01/2026 11:18 a. m.,,,,,
Hoja de trabajo,LC006170_24,,,,,
Comentario,,,,,,
Métodos,"Au,Au",,,,,
,,,,,,
Método: Au (Llama),,,,,,
,,,,,,
16/01/2026,04:49:52 a. m.,PATRON,0.9037,,mg/L,0.7
16/01/2026,04:50:04 a. m.,BLANCO,0.0018,,mg/L,>100
16/01/2026,04:50:14 a. m.,REAGENT BLANK,0,,mg/L,>100
16/01/2026,04:50:34 a. m.,LC006170-001,0.2082,,mg/L,0.8
16/01/2026,04:50:48 a. m.,LC006170-002,0.0031,,mg/L,30
16/01/2026,04:51:00 a. m.,LC006170-003,0.1385,,mg/L,0.7
16/01/2026,04:51:14 a. m.,LC006170-004,0.0837,,mg/L,0.6
16/01/2026,04:51:28 a. m.,LC006170-005,-0.0005,,mg/L,>100
16/01/2026,04:51:42 a. m.,LC006170-006,0.1145,,mg/L,1
16/01/2026,04:51:56 a. m.,PATRON,0.8802,,mg/L,0.2
16/01/2026,04:52:14 a. m.,LC006170-007,0.1441,,mg/L,1.7
16/01/2026,04:52:28 a. m.,LC006170-008,0.1824,,mg/L,0.9
16/01/2026,04:52:42 a. m.,LC006170-009,0.0019,,mg/L,69.1
16/01/2026,04:52:54 a. m.,LC006170-010,0.1744,,mg/L,0.3
16/01/2026,04:53:08 a. m.,LC006170-011,0.1682,,mg/L,0.7
16/01/2026,04:53:22 a. m.,LC006170-012,0.1246,,mg/L,0.3
16/01/2026,04:53:34 a. m.,PATRON,0.8783,,mg/L,0
16/01/2026,04:53:50 a. m.,LC006170-013,0.2421,,mg/L,0.4
16/01/2026,04:54:02 a. m.,LC006170-014,0.3031,,mg/L,0.3
16/01/2026,04:54:16 a. m.,LC006170-015,0.249,,mg/L,1.2
16/01/2026,04:54:28 a. m.,LC006170-016,0.2725,,mg/L,0.2
16/01/2026,04:54:42 a. m.,LC006170-017,0.3739,,mg/L,0.4
16/01/2026,04:54:54 a. m.,LC006170-018,0.0383,,mg/L,1.8
16/01/2026,04:55:24 a. m.,LC006170-019,0.4782,,mg/L,0.7
16/01/2026,04:55:36 a. m.,LC006170-020,0.203,,mg/L,1.1
16/01/2026,04:55:50 a. m.,LC006170-021,0.1256,,mg/L,1
16/01/2026,04:56:02 a. m.,LC006170-022,0.0198,,mg/L,8.3
16/01/2026,04:56:16 a. m.,PATRON,0.8742,,mg/L,0.4
16/01/2026,04:56:28 a. m.,BLANCO,0.0079,,mg/L,40.5
16/01/2026,04:56:40 a. m.,REAGENT BLANK,0,,mg/L,>100
16/01/2026,04:57:06 a. m.,PATRON,0.8744,,mg/L,0
16/01/2026,04:57:08 a. m.,1,,,mg/L,
,,,,,,
Método: Au AU ALTO (Llama),,,,,,
