Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.807
Comp. Cola Columna,Untitled 000,0.613
Barren,Untitled 000,0.609
Cabeza puntual retorno,Untitled 000,0.858
Celda # 11-A,Untitled 000,0.644
Celda # 11-B,Untitled 000,0.088
Celda # 11-C,Untitled 000,0.026
Celda # 6-F2,Untitled 000,1.361
Celda #5-9,Untitled 000,0.926
Celda #(F1+F2),Untitled 000,0.533
NE Tubo 1,Untitled 000,0.035
NE Tubo 2,Untitled 000,0.207
NE Tubo 4,Untitled 000,0.062
NE Tubo 5,Untitled 000,0.766
NE Tubo 6,Untitled 000,2.001
NE Tubo 7,Untitled 000,1.068
Puntual Noroeste,Untitled 000,0.495
Barren Patios,Untitled 000,0.567
Tubo 3,Untitled 000,0.558
Especial 1,Untitled 000,2.586
Especial 2,Untitled 000,0.410
Especial 3,Untitled 000,0.173
Especial 4,Untitled 000,0.520
Especial 5,Untitled 000,0.737
