Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.614
Comp. Cola Columna,Untitled 000,0.371
Barren,Untitled 000,0.421
Cabeza puntual retorno,Untitled 000,0.626
Celda # 11-A,Untitled 000,0.135
Celda # 11-B,Untitled 000,0.058
Celda # 11-C,Untitled 000,0.028
Celda #5-9,Untitled 000,0.03
Celda #(F1+F2),Untitled 000,0.585
NE Tubo 1,Untitled 000,0.016
NE Tubo 2,Untitled 000,0.392
NE Tubo 4,Untitled 000,0.044
NE Tubo 5,Untitled 000,0.098
NE Tubo 6,Untitled 000,0.123
NE Tubo 7,Untitled 000,0.377
Puntual Noroeste,Untitled 000,0.543
Barren Patios,Untitled 000,0.336
Tubo 3,Untitled 000,1.219
Especial 1,Untitled 000,0.047
Especial 2,Untitled 000,0.031
Especial 3,Untitled 000,0.475
Especial 4,Untitled 000,0.549
Especial 5,Untitled 000,0.029
Columna #1,Untitled 000,0.561
Columna #2,Untitled 000,0.533
Columna #3,Untitled 000,0.497
Columna #4,Untitled 000,0.445
Columna #5,Untitled 000,0.343
