"Analista",""
"Fecha de inicio","15/12/2025 01:18 a. m.  GMT: 15/12/2025 08:18 a. m."
"Hoja de trabajo","LC005996_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"15/12/2025","01:27:06 a. m.","PATRON",1.1023,"","mg/L",0.7
"15/12/2025","01:27:18 a. m.","BLANCO",0.0014,"","mg/L",">100"
"15/12/2025","01:27:28 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"15/12/2025","01:28:02 a. m.","LC005996-001",0.2396,"","mg/L",0.7
"15/12/2025","01:28:12 a. m.","LC005996-002",0.1808,"","mg/L",0.2
"15/12/2025","01:28:22 a. m.","LC005996-003",0.1813,"","mg/L",1.5
"15/12/2025","01:28:34 a. m.","LC005996-004",0.1050,"","mg/L",0.7
"15/12/2025","01:28:44 a. m.","LC005996-005",0.0000,"","mg/L",">100"
"15/12/2025","01:28:52 a. m.","LC005996-006",0.0939,"","mg/L",0.6
"15/12/2025","01:29:04 a. m.","PATRON",1.0670,"","mg/L",0.3
"15/12/2025","01:29:14 a. m.","LC005996-007",0.1768,"","mg/L",0.9
"15/12/2025","01:29:24 a. m.","LC005996-008",0.1097,"","mg/L",1.2
"15/12/2025","01:29:36 a. m.","LC005996-009",0.1051,"","mg/L",0.2
"15/12/2025","01:29:44 a. m.","LC005996-010",0.1484,"","mg/L",1.8
"15/12/2025","01:29:56 a. m.","LC005996-011",0.0561,"","mg/L",2.5
"15/12/2025","01:30:06 a. m.","LC005996-012",0.0042,"","mg/L",22.5
"15/12/2025","01:30:16 a. m.","PATRON",1.0669,"","mg/L",0.2
"15/12/2025","01:30:28 a. m.","LC005996-013",1.0960,"","mg/L",0.7
"15/12/2025","01:30:42 a. m.","LC005996-014",0.1047,"","mg/L",1.2
"15/12/2025","01:30:54 a. m.","LC005996-015",0.0466,"","mg/L",1.6
"15/12/2025","01:31:04 a. m.","LC005996-016",0.0843,"","mg/L",1.1
"15/12/2025","01:31:14 a. m.","LC005996-017",0.0459,"","mg/L",0.3
"15/12/2025","01:31:24 a. m.","LC005996-018",0.0736,"","mg/L",1.7
"15/12/2025","01:31:36 a. m.","PATRON",1.0751,"","mg/L",0.6
"15/12/2025","01:31:50 a. m.","LC005996-019",0.0858,"","mg/L",0.6
"15/12/2025","01:32:00 a. m.","LC005996-020",0.0058,"","mg/L",4.8
"15/12/2025","01:32:10 a. m.","LC005996-021",0.0488,"","mg/L",0.6
"15/12/2025","01:32:20 a. m.","LC005996-022",0.6845,"","mg/L",0.6
"15/12/2025","01:32:20 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"

