Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.573
Cabeza puntual retorno,Untitled 000,0.517
Celda #(F1+F2),Untitled 000,0.548
Puntual Noroeste,Untitled 000,0.605
Tubo 3,Untitled 000,0.419
Comp. Cola Columna,Untitled 000,0.367
Barren,Untitled 000,0.321
Celda # 11-A,Untitled 000,0.062
Celda # 11-B,Untitled 000,0.418
Celda # 11-C,Untitled 000,0.044
Celda #5-9,Untitled 000,0.038
NE Tubo 1,Untitled 000,0.184
NE Tubo 2,Untitled 000,0.815
NE Tubo 4,Untitled 000,0.447
NE Tubo 5,Untitled 000,0.164
NE Tubo 6,Untitled 000,0.171
NE Tubo 7,Untitled 000,1.472
Barren Patios,Untitled 000,0.334
Especial 1,Untitled 000,0.052
Especial 2,Untitled 000,0.073
Especial 3,Untitled 000,0.041
Especial 4,Untitled 000,0.043
Especial 5,Untitled 000,0.061
Columna #1,Untitled 000,0.457
Columna #2,Untitled 000,0.419
Columna #3,Untitled 000,0.399
Columna #4,Untitled 000,0.366
Columna #5,Untitled 000,0.317
