Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.14
Cabeza puntual retorno,Au 242.80,0.139
Celda #(F1+F2),Au 242.80,0.139
Puntual Noroeste,Au 242.80,0.142
Tubo 3,Au 242.80,0.209
Comp. Cola Columna,Au 242.80,0.001
Barren,Au 242.80,0.003
Celda # 11-A,Au 242.80,0.021
Celda # 11-B,Au 242.80,0.007
Celda # 11-C,Au 242.80,0.001
Celda # 6-F2,Au 242.80,0.094
Celda #5-9,Au 242.80,0.011
NE Tubo 1,Au 242.80,0.153
NE Tubo 2,Au 242.80,0.08
NE Tubo 4,Au 242.80,0.136
NE Tubo 5,Au 242.80,0.058
NE Tubo 6,Au 242.80,0.036
NE Tubo 7,Au 242.80,0.132
Barren Patios,Au 242.80,0.002
Especial 1,Au 242.80,0.05
Especial 2,Au 242.80,0.027
Especial 3,Au 242.80,0.035
Especial 5,Au 242.80,0.006
Especial 4,Au 242.80,0.012
