Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.252
Comp. Cola Columna,Untitled 000,1.03
Barren,Untitled 000,0.994
Cabeza puntual retorno,Untitled 000,1.226
Celda # 11-A,Untitled 000,0.097
Celda # 11-B,Untitled 000,3.053
Celda # 11-C,Untitled 000,0.838
Celda #5-9,Untitled 000,0.026
Celda #(F1+F2),Untitled 000,1.137
NE Tubo 1,Untitled 000,2.108
NE Tubo 2,Untitled 000,0.612
NE Tubo 4,Untitled 000,1.241
NE Tubo 5,Untitled 000,1.206
NE Tubo 6,Untitled 000,0.246
NE Tubo 7,Untitled 000,1.874
Puntual Noroeste,Untitled 000,1.062
Barren Patios,Untitled 000,0.812
Tubo 3,Untitled 000,0.926
Especial 1,Untitled 000,0.057
Especial 2,Untitled 000,0.049
Especial 3,Untitled 000,0.074
Especial 4,Untitled 000,0.086
Especial 5,Untitled 000,0.088
Especial 6,Untitled 000,0.503
