Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,0.894
Columna #2,Untitled 000,0.811
Columna #3,Untitled 000,0.753
Columna #4,Untitled 000,0.724
Columna #5,Untitled 000,0.575
Comp. Cabeza Columna,Untitled 000,0.898
Comp. Cola Columna,Untitled 000,0.590
Barren,Untitled 000,0.484
Cabeza puntual retorno,Untitled 000,0.906
Celda # 11-A,Untitled 000,0.048
Celda # 11-B,Untitled 000,0.039
Celda # 11-C,Untitled 000,0.072
Celda #5-9,Untitled 000,2.892
Celda #(F1+F2),Untitled 000,0.731
NE Tubo 1,Untitled 000,0.039
NE Tubo 2,Untitled 000,0.289
NE Tubo 4,Untitled 000,1.456
NE Tubo 5,Untitled 000,0.957
NE Tubo 6,Untitled 000,0.235
NE Tubo 7,Untitled 000,0.484
Puntual Noroeste,Untitled 000,0.683
Tubo 3,Untitled 000,0.436
Especial 1,Untitled 000,0.309
Especial 2,Untitled 000,0.247
Especial 3,Untitled 000,0.053
Especial 4,Untitled 000,0.057
Especial 5,Untitled 000,1.134
