"Analista",""
"Fecha de inicio","26/01/2026 03:11 a. m.  GMT: 26/01/2026 10:11 a. m."
"Hoja de trabajo","LC006230_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"26/01/2026","03:50:42 a. m.","PATRON",0.8987,"","mg/L",0.5
"26/01/2026","03:51:14 a. m.","REAGENT BLANK",0.0000,"","mg/L",34.3
"26/01/2026","03:51:26 a. m.","LC006230-001",0.2160,"","mg/L",1.5
"26/01/2026","03:51:40 a. m.","LC006230-002",0.0845,"","mg/L",1.1
"26/01/2026","03:51:54 a. m.","LC006230-003",0.1612,"","mg/L",2.3
"26/01/2026","03:52:20 a. m.","LC006230-005",0.0156,"","mg/L",11.9
"26/01/2026","03:52:28 a. m.","LC006230-006",0.3142,"","mg/L",0.5
"26/01/2026","03:52:42 a. m.","PATRON",0.8970,"","mg/L",0.2
"26/01/2026","03:53:00 a. m.","LC006230-007",0.3605,"","mg/L",0.4
"26/01/2026","03:53:14 a. m.","LC006230-008",0.3573,"","mg/L",0.0
"26/01/2026","03:53:30 a. m.","LC006230-009",0.1456,"","mg/L",0.6
"26/01/2026","03:53:44 a. m.","LC006230-010",0.1125,"","mg/L",0.5
"26/01/2026","03:54:00 a. m.","LC006230-011",0.0083,"","mg/L",33.7
"26/01/2026","03:54:14 a. m.","LC006230-012",0.0830,"","mg/L",0.8
"26/01/2026","03:54:28 a. m.","PATRON",0.9056,"","mg/L",0.7
"26/01/2026","03:54:42 a. m.","LC006230-013",1.0346,"","mg/L",0.8
"26/01/2026","03:54:54 a. m.","PATRON",0.9005,"","mg/L",0.3
"26/01/2026","03:55:10 a. m.","BLANCO",0.0165,"","mg/L",29.9
"26/01/2026","03:55:20 a. m.","REAGENT BLANK",0.0000,"","mg/L",39.4
"26/01/2026","03:56:10 a. m.","BLANCO",0.0002,"","mg/L",">100"
"26/01/2026","03:57:20 a. m.","LC006230-004",0.2227,"","mg/L",25.0
"26/01/2026","03:57:20 a. m.","LC005666-017","","","mg/L",""

"Método: Au AU ALTO (Llama)"

