Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.344
Comp. Cola Columna,Untitled 000,0.272
Barren,Untitled 000,0.363
Cabeza puntual retorno,Untitled 000,0.349
Celda # 11-A,Untitled 000,0.445
Celda # 11-B,Untitled 000,0.152
Celda # 11-C,Untitled 000,0.042
Celda #5-9,Untitled 000,0.123
Celda #(F1+F2),Untitled 000,0.377
NE Tubo 1,Untitled 000,0.023
NE Tubo 2,Untitled 000,0.162
NE Tubo 4,Untitled 000,0.252
NE Tubo 5,Untitled 000,0.084
NE Tubo 6,Untitled 000,0.282
NE Tubo 7,Untitled 000,0.413
Puntual Noroeste,Untitled 000,0.385
Barren Patios,Untitled 000,0.227
Tubo 3,Untitled 000,0.511
Especial 1,Untitled 000,0.351
Especial 2,Untitled 000,0.246
Especial 3,Untitled 000,0.037
Especial 4,Untitled 000,0.04
Especial 5,Untitled 000,0.223
Especial 6,Untitled 000,0.39
Columna #1,Untitled 000,0.345
Columna #3,Untitled 000,0.31
Columna #4,Untitled 000,0.275
Columna #5,Untitled 000,0.248
