Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.334
Comp. Cola Columna,Untitled 000,0.891
Barren,Untitled 000,0.657
Cabeza puntual retorno,Untitled 000,2.235
Celda # 11-A,Untitled 000,0.15
Celda # 11-B,Untitled 000,9.861
Celda # 11-C,Untitled 000,8.237
Celda # 6-F2,Untitled 000,9.877
Celda #5-9,Untitled 000,0.216
Celda #(F1+F2),Untitled 000,1.748
NE Tubo 1,Untitled 000,6.012
NE Tubo 2,Untitled 000,0.654
NE Tubo 4,Untitled 000,1.314
NE Tubo 5,Untitled 000,0.45
NE Tubo 6,Untitled 000,0.183
NE Tubo 7,Untitled 000,1.553
Puntual Noroeste,Untitled 000,1.473
Tubo 3,Untitled 000,2.428
Especial 1,Untitled 000,0.088
Especial 2,Untitled 000,0.045
Especial 3,Untitled 000,0.096
Especial 4,Untitled 000,0.078
Especial 5,Untitled 000,0.036
Especial 6,Untitled 000,0.014
