Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.133
Cabeza puntual retorno,Au 242.80,0.133
Celda #(F1+F2),Au 242.80,0.12
Puntual Noroeste,Au 242.80,0.094
Tubo 3,Au 242.80,0.135
Comp. Cola Columna,Au 242.80,0.013
Barren,Au 242.80,0.015
Celda # 11-A,Au 242.80,0.002
Celda # 11-B,Au 242.80,0.008
Celda # 11-C,Au 242.80,0.087
Celda #5-9,Au 242.80,0.439
NE Tubo 1,Au 242.80,0.09
NE Tubo 2,Au 242.80,0.05
NE Tubo 4,Au 242.80,0.016
NE Tubo 5,Au 242.80,0.024
NE Tubo 6,Au 242.80,0.016
NE Tubo 7,Au 242.80,0.019
Barren Patios,Au 242.80,0.021
Especial 1,Au 242.80,0.309
Especial 2,Au 242.80,0.314
Especial 3,Au 242.80,0.001
Especial 4,Au 242.80,0.002
Especial 5,Au 242.80,0.35
Columna #1,Au 242.80,0.13
Columna #2,Au 242.80,0.104
Columna #3,Au 242.80,0.086
Columna #4,Au 242.80,0.051
Columna #5,Au 242.80,0.027
