Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.228
Cabeza puntual retorno,Untitled 000,0.213
Celda #(F1+F2),Untitled 000,0.245
Comp. Cola Columna,Untitled 000,0.148
Barren,Untitled 000,0.136
Celda # 11-A,Untitled 000,0.030
Celda # 11-B,Untitled 000,0.038
Celda # 11-C,Untitled 000,0.023
Celda #5-9,Untitled 000,0.131
Especial 1,Untitled 000,0.040
Especial 2,Untitled 000,0.048
Especial 3,Untitled 000,0.036
Especial 4,Untitled 000,0.034
Especial 5,Untitled 000,0.038
Columna #1,Untitled 000,0.208
Columna #2,Untitled 000,0.199
Columna #3,Untitled 000,0.193
Columna #4,Untitled 000,0.188
Columna #5,Untitled 000,0.161
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.036
NE Tubo 4,Untitled 000,0.034
NE Tubo 5,Untitled 000,0.020
NE Tubo 6,Untitled 000,0.021
NE Tubo 7,Untitled 000,0.124
Puntual Noroeste,Untitled 000,0.250
Barren Patios,Untitled 000,0.083
Tubo 3,Untitled 000,0.537
