"Analista",""
"Fecha de inicio","13/11/2025 02:49 a. m.  GMT: 13/11/2025 09:49 a. m."
"Hoja de trabajo","LC005775"
"Comentario",""
"Métodos","Au"

"Método: Au ACIDO (Llama)"

"13/11/2025","03:47:34 a. m.","PATRON",0.8976,"","mg/L",0.4
"13/11/2025","03:47:50 a. m.","BLANCO",0.0029,"","mg/L",">100"
"13/11/2025","03:48:04 a. m.","REAGENT BLANK",0.0000,"","mg/L",69.8
"13/11/2025","03:48:30 a. m.","LC005775-001",0.6131,"","mg/L",0.6
"13/11/2025","03:48:50 a. m.","LC005775-002",0.0046,"","mg/L",13.1
"13/11/2025","03:49:10 a. m.","LC005775-003",0.2199,"","mg/L",0.3
"13/11/2025","03:49:26 a. m.","LC005775-004",0.0556,"","mg/L",0.1
"13/11/2025","03:49:48 a. m.","LC005775-005",0.1991,"","mg/L",1.2
"13/11/2025","03:50:06 a. m.","LC005775-006",0.1402,"","mg/L",0.7
"13/11/2025","03:50:26 a. m.","PATRON",0.8932,"","mg/L",0.5
"13/11/2025","03:51:02 a. m.","LC005775-007",0.5382,"","mg/L",0.5
"13/11/2025","03:51:22 a. m.","LC005775-008",0.1635,"","mg/L",0.4
"13/11/2025","03:51:38 a. m.","LC005775-009",0.1020,"","mg/L",0.7
"13/11/2025","03:51:52 a. m.","LC005775-010",0.2570,"","mg/L",0.5
"13/11/2025","03:52:14 a. m.","LC005775-011",0.2382,"","mg/L",1.5
"13/11/2025","03:52:30 a. m.","LC005775-012",0.0000,"","mg/L",">100"
"13/11/2025","03:52:46 a. m.","PATRON",0.8890,"","mg/L",0.3
"13/11/2025","03:53:04 a. m.","LC005775-013",0.2127,"","mg/L",0.4
"13/11/2025","03:53:34 a. m.","LC005775-015",0.0961,"","mg/L",0.6
"13/11/2025","03:53:50 a. m.","LC005775-016",0.0906,"","mg/L",1.0
"13/11/2025","03:54:08 a. m.","LC005775-017",0.1927,"","mg/L",0.6
"13/11/2025","03:54:26 a. m.","LC005775-018",0.1262,"","mg/L",0.7
"13/11/2025","03:54:44 a. m.","PATRON",0.8888,"","mg/L",0.9
"13/11/2025","03:55:00 a. m.","LC005775-019",0.1137,"","mg/L",0.5
"13/11/2025","03:55:46 a. m.","LC005775-014",0.5348,"","mg/L",0.3
"13/11/2025","03:56:02 a. m.","PATRON",0.8953,"","mg/L",1.0
"13/11/2025","03:56:18 a. m.","BLANCO",0.0019,"","mg/L",">100"
"13/11/2025","03:56:30 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"13/11/2025","03:56:30 a. m.","LC005723-023","","","mg/L",""
