Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.671
Comp. Cola Columna,Untitled 000,0.495
Barren,Untitled 000,0.515
Cabeza puntual retorno,Untitled 000,0.655
Columna #1,Untitled 000,0.626
Columna #2,Untitled 000,0.607
Columna #3,Untitled 000,0.555
Columna #4,Untitled 000,0.494
Columna #5,Untitled 000,0.444
Celda # 11-A,Untitled 000,0.633
Celda # 11-B,Untitled 000,0.059
Celda # 11-C,Untitled 000,0.036
Celda #5-9,Untitled 000,0.713
Celda #(F1+F2),Untitled 000,0.473
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.078
NE Tubo 4,Untitled 000,0.277
NE Tubo 5,Untitled 000,0.191
NE Tubo 6,Untitled 000,0.992
NE Tubo 7,Untitled 000,1.366
Puntual Noroeste,Untitled 000,0.471
Barren Patios,Untitled 000,0.595
Tubo 3,Untitled 000,0.471
Especial 1,Untitled 000,1.751
Especial 2,Untitled 000,0.221
Especial 3,Untitled 000,0.121
Especial 4,Untitled 000,0.397
Especial 5,Untitled 000,0.452
Especial 6,Untitled 000,0.022
