"Analyst",""
"Date Started","8/1/2025 8:39 AM  GMT: 8/1/2025 3:39 PM"
"Worksheet","LC005076_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"8/1/2025","8:45:22 AM","BLANCO",0.0188,"","mg/L",56.0
"8/1/2025","8:45:32 AM","REAGENT BLANK",0.0000,"","mg/L",90.3
"8/1/2025","8:46:10 AM","PATRON",0.9202,"","mg/L",0.4
"8/1/2025","8:46:32 AM","LC005076-001",0.2146,"","mg/L",0.8
"8/1/2025","8:46:44 AM","LC005076-002",0.0107,"","mg/L",17.6
"8/1/2025","8:46:56 AM","LC005076-003",0.2770,"","mg/L",1.3
"8/1/2025","8:47:06 AM","LC005076-004",0.1417,"","mg/L",0.7
"8/1/2025","8:47:18 AM","LC005076-005",0.0557,"","mg/L",2.4
"8/1/2025","8:47:30 AM","LC005076-006",1.6657,"","mg/L",0.6
"8/1/2025","8:47:42 AM","PATRON",0.9020,"","mg/L",0.7
"8/1/2025","8:47:58 AM","LC005076-007",0.1067,"","mg/L",2.3
"8/1/2025","8:48:08 AM","LC005076-008",1.0284,"","mg/L",0.2
"8/1/2025","8:48:20 AM","LC005076-009",0.0029,"","mg/L",89.3
"8/1/2025","8:48:32 AM","LC005076-010",0.0785,"","mg/L",2.6
"8/1/2025","8:48:56 AM","LC005076-012",0.4391,"","mg/L",0.6
"8/1/2025","8:49:08 AM","PATRON",0.9150,"","mg/L",1.8
"8/1/2025","8:49:22 AM","LC005076-013",0.1778,"","mg/L",0.6
"8/1/2025","8:49:32 AM","LC005076-014",0.1807,"","mg/L",1.6
"8/1/2025","8:49:44 AM","LC005076-015",0.0062,"","mg/L",15.8
"8/1/2025","8:49:56 AM","PATRON",0.9142,"","mg/L",1.0
"8/1/2025","8:50:08 AM","BLANCO",0.0103,"","mg/L",71.7
"8/1/2025","8:50:18 AM","REAGENT BLANK",0.0000,"","mg/L",">100"
"8/1/2025","8:51:14 AM","LC005076-011",0.0808,"","mg/L",1.8
"8/1/2025","8:51:14 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"

