Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.083
Cabeza puntual retorno,Au 242.80,0.08
Celda # 11-A,Au 242.80,0.062
Celda # 6-F2,Au 242.80,0.139
Celda #5-9,Au 242.80,0.058
Celda #(F1+F2),Au 242.80,0.064
NE Tubo 4,Au 242.80,0.054
NE Tubo 5,Au 242.80,0.046
NE Tubo 6,Au 242.80,0.163
NE Tubo 7,Au 242.80,0.062
Puntual Noroeste,Au 242.80,0.061
Tubo 3,Au 242.80,0.075
Especial 1,Au 242.80,0.261
Especial 2,Au 242.80,0.298
Especial 3,Au 242.80,0.04
Especial 4,Au 242.80,0.053
Especial 5,Au 242.80,0.228
Barren,Au 242.80,0.01
Comp. Cola Columna,Au 242.80,0.005
Celda # 11-B,Au 242.80,0.016
Celda # 11-C,Au 242.80,0.015
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.037
Barren Patios,Au 242.80,0.013
