Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.396
Cabeza puntual retorno,Untitled 000,0.389
Celda #(F1+F2),Untitled 000,0.385
Puntual Noroeste,Untitled 000,0.455
Tubo 3,Untitled 000,0.177
NE Tubo 2,Untitled 000,0.274
NE Tubo 4,Untitled 000,1.015
Especial 1,Untitled 000,0.325
Especial 2,Untitled 000,1.7
Especial 3,Untitled 000,0.037
Especial 4,Untitled 000,0.049
Especial 5,Untitled 000,1.021
Comp. Cola Columna,Untitled 000,0.285
Barren,Untitled 000,0.256
Barren Patios,Untitled 000,0.282
NE Tubo 1,Untitled 000,0.024
NE Tubo 5,Untitled 000,0.473
NE Tubo 6,Untitled 000,0.882
NE Tubo 7,Untitled 000,0.411
Celda # 11-A,Untitled 000,0.033
Celda # 11-B,Untitled 000,0.067
Celda # 11-C,Untitled 000,0.131
Celda # 6-F2,Untitled 000,0.457
Celda #5-9,Untitled 000,1.316
