Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.051
Cabeza puntual retorno,Au 242.80,0.05
Celda #(F1+F2),Au 242.80,0.045
Puntual Noroeste,Au 242.80,0.048
Tubo 3,Au 242.80,0.067
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.013
Celda # 11-A,Au 242.80,0.07
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.015
Celda #5-9,Au 242.80,0.023
NE Tubo 1,Au 242.80,0.006
NE Tubo 2,Au 242.80,0.032
NE Tubo 4,Au 242.80,0.009
NE Tubo 5,Au 242.80,0.001
NE Tubo 6,Au 242.80,0.031
NE Tubo 7,Au 242.80,0.12
Barren Patios,Au 242.80,0.019
Especial 1,Au 242.80,0.118
Especial 2,Au 242.80,0.164
Especial 3,Au 242.80,0.036
Especial 4,Au 242.80,0.028
Especial 5,Au 242.80,0.121
Columna #1,Au 242.80,0.035
Columna #2,Au 242.80,0.023
Columna #3,Au 242.80,0.017
Columna #4,Au 242.80,0.011
Columna #5,Au 242.80,0.009
