Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cab Columna,Untitled 000,0.902
Comp. Cola Columna,Untitled 000,0.56
Barren,Untitled 000,0.452
Cabeza puntual retorno,Untitled 000,0.852
Celda # 11-A,Untitled 000,0.347
Celda # 11-B,Untitled 000,0.61
Celda # 11-C,Untitled 000,1.306
Celda # 6-F2,Untitled 000,0.209
Celda #5-9,Untitled 000,0.568
Celda #(F1+F2),Untitled 000,0.813
NE Tubo 1,Untitled 000,0.037
NE Tubo 2,Untitled 000,0.402
NE Tubo 4,Untitled 000,0.561
NE Tubo 5,Untitled 000,0.063
NE Tubo 6,Untitled 000,0.461
NE Tubo 7,Untitled 000,0.571
Puntual Noroeste,Untitled 000,0.844
Barren Patios,Untitled 000,0.469
Tubo 3,Untitled 000,1.151
Especial 1,Untitled 000,0.47
Especial 2,Untitled 000,0.134
Especial 3,Untitled 000,0.031
Especial 4,Untitled 000,0.034
Especial 5,Untitled 000,0.708
Especial 6,Untitled 000,0.935
