Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.468
Comp. Cola Columna,Untitled 000,0.31
Barren,Untitled 000,0.306
Cabeza puntual retorno,Untitled 000,0.481
Columna #1,Untitled 000,0.466
Columna #2,Untitled 000,0.455
Columna #3,Untitled 000,0.431
Columna #4,Untitled 000,0.382
Columna #5,Untitled 000,0.324
Celda # 11-A,Untitled 000,0.037
Celda # 11-B,Untitled 000,0.029
Celda # 11-C,Untitled 000,0.026
Celda #5-9,Untitled 000,0.03
Celda #(F1+F2),Untitled 000,0.509
NE Tubo 1,Untitled 000,0.055
NE Tubo 2,Untitled 000,0.131
NE Tubo 4,Untitled 000,0.79
NE Tubo 5,Untitled 000,0.572
NE Tubo 6,Untitled 000,0.867
NE Tubo 7,Untitled 000,0.793
Puntual Noroeste,Untitled 000,0.512
Barren Patios,Untitled 000,0.293
Tubo 3,Untitled 000,0.375
Especial 1,Untitled 000,0.04
ESPECIAL 2,Untitled 000,0.043
Especial 3,Untitled 000,0.035
Especial 4,Untitled 000,0.036
Especial 5,Untitled 000,0.027
Especial 6,Untitled 000,0.025
