Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.225
Comp. Cola Columna,Untitled 000,0.228
Barren,Untitled 000,0.224
Cabeza puntual retorno,Untitled 000,0.232
Columna #1,Untitled 000,0.2
Columna #2,Untitled 000,0.207
Columna #3,Untitled 000,0.213
Columna #4,Untitled 000,0.206
Columna #5,Untitled 000,0.197
Celda # 11-A,Untitled 000,0.109
Celda # 11-B,Untitled 000,0.143
Celda # 11-C,Untitled 000,0.027
Celda #5-9,Untitled 000,0.26
Celda #(F1+F2),Untitled 000,0.171
NE Tubo 1,Untitled 000,0.032
NE Tubo 2,Untitled 000,0.196
NE Tubo 4,Untitled 000,0.228
NE Tubo 5,Untitled 000,0.118
NE Tubo 6,Untitled 000,0.034
NE Tubo 7,Untitled 000,0.404
Puntual Noroeste,Untitled 000,0.179
Barren Patios,Untitled 000,0.221
Tubo 3,Untitled 000,0.113
Especial 1,Untitled 000,2.374
Especial 2,Untitled 000,0.163
Especial 3,Untitled 000,0.043
Especial 4,Untitled 000,0.038
Especial 5,Untitled 000,0.291
Especial 6,Untitled 000,0.129
