Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.663
Comp. Cola Columna,Untitled 000,1.213
Barren,Untitled 000,1.07
Cabeza puntual retorno,Untitled 000,1.728
Celda # 11-A,Untitled 000,4.76
Celda # 11-B,Untitled 000,4.512
Celda # 11-C,Untitled 000,0.97
Celda # 6-F2,Untitled 000,0.546
Celda #5-9,Untitled 000,0.086
Celda #(F1+F2),Untitled 000,1.206
NE Tubo 1,Untitled 000,1.431
NE Tubo 2,Untitled 000,0.861
NE Tubo 4,Untitled 000,1.717
NE Tubo 5,Untitled 000,1.334
NE Tubo 6,Untitled 000,0.549
NE Tubo 7,Untitled 000,1.249
Puntual Noroeste,Untitled 000,1.221
Barren Patios,Untitled 000,1.16
Tubo 3,Untitled 000,1.098
Especial 1,Untitled 000,0.197
Especial 2,Untitled 000,0.098
Especial 3,Untitled 000,0.136
Especial 4,Untitled 000,0.158
Especial 5,Untitled 000,0.109
Especial 6,Untitled 000,0.224
