Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.568
Comp. Cola Columna,Untitled 000,0.372
Barren,Untitled 000,0.379
Cabeza puntual retorno,Untitled 000,0.556
Columna #1,Untitled 000,0.512
Columna #2,Untitled 000,0.491
Columna #3,Untitled 000,0.456
Columna #4,Untitled 000,0.425
Columna #5,Untitled 000,0.343
Celda # 11-A,Untitled 000,0.056
Celda # 11-B,Untitled 000,0.523
Celda # 11-C,Untitled 000,0.027
Celda #5-9,Untitled 000,0.019
Celda #(F1+F2),Untitled 000,0.509
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.068
NE Tubo 4,Untitled 000,0.564
NE Tubo 5,Untitled 000,0.112
NE Tubo 6,Untitled 000,0.061
NE Tubo 7,Untitled 000,0.313
Puntual Noroeste,Untitled 000,0.443
Barren Patios,Untitled 000,0.413
Tubo 3,Untitled 000,0.619
Especial 1,Untitled 000,1.413
Especial 2,Untitled 000,0.025
Especial 3,Untitled 000,0.029
Especial 4,Untitled 000,0.093
Especial 5,Untitled 000,0.02
