Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.874
Comp. Cola Columna,Untitled 000,2.262
Barren,Untitled 000,2.24
Cabeza puntual retorno,Untitled 000,2.752
Celda # 11-A,Untitled 000,7.936
Celda # 11-B,Untitled 000,6.089
Celda # 11-C,Untitled 000,5.15
Celda #5-9,Untitled 000,0.133
Celda #(F1+F2),Untitled 000,1.598
NE Tubo 1,Untitled 000,1.852
NE Tubo 2,Untitled 000,1.363
NE Tubo 4,Untitled 000,1.724
NE Tubo 5,Untitled 000,0.691
NE Tubo 6,Untitled 000,0.27
NE Tubo 7,Untitled 000,2.667
Puntual Noroeste,Untitled 000,1.423
Barren Patios,Untitled 000,2.544
Tubo 3,Untitled 000,0.812
Especial 1,Untitled 000,0.081
Especial 2,Untitled 000,0.086
Especial 3,Untitled 000,0.075
Especial 4,Untitled 000,0.073
Especial 5,Untitled 000,0.05
Especial 6,Untitled 000,0.029
Columna #1,Untitled 000,2.478
Columna #2,Untitled 000,2.359
Columna #3,Untitled 000,2.175
Columna #4,Untitled 000,2.027
Columna #5,Untitled 000,1.837
