Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.355
Cabeza puntual retorno,Untitled 000,0.350
Celda #(F1+F2),Untitled 000,0.409
Puntual Noroeste,Untitled 000,0.347
Tubo 3,Untitled 000,0.779
Comp. Cola Columna,Untitled 000,0.228
Barren,Untitled 000,0.232
Celda # 11-A,Untitled 000,0.213
Celda # 11-B,Untitled 000,0.038
Celda # 11-C,Untitled 000,0.103
Celda # 6-F2,Untitled 000,0.247
Celda #5-9,Untitled 000,0.171
NE Tubo 1,Untitled 000,0.023
NE Tubo 2,Untitled 000,0.107
NE Tubo 4,Untitled 000,0.028
NE Tubo 5,Untitled 000,0.021
NE Tubo 6,Untitled 000,0.024
NE Tubo 7,Untitled 000,0.088
Barren Patios,Untitled 000,0.265
Especial 1,Untitled 000,0.342
Especial 2,Untitled 000,0.126
Especial 3,Untitled 000,0.034
Especial 4,Untitled 000,0.031
Especial 5,Untitled 000,0.262
