"Analista",""
"Fecha de inicio","27/01/2026 01:09 a. m.  GMT: 27/01/2026 08:09 a. m."
"Hoja de trabajo","LC006235_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"27/01/2026","01:45:02 a. m.","PATRON",0.8905,"","mg/L",0.4
"27/01/2026","01:45:16 a. m.","BLANCO",0.0022,"","mg/L",">100"
"27/01/2026","01:45:28 a. m.","REAGENT BLANK",0.0000,"","mg/L",49.3
"27/01/2026","01:46:06 a. m.","LC006235-001",0.2719,"","mg/L",0.4
"27/01/2026","01:46:24 a. m.","LC006235-002",1.0325,"","mg/L",0.3
"27/01/2026","01:46:48 a. m.","LC006235-003",-0.0031,"","mg/L",23.1
"27/01/2026","01:47:02 a. m.","LC006235-004",0.6415,"","mg/L",1.2
"27/01/2026","01:47:18 a. m.","LC006235-005",1.2971,"","mg/L",0.6
"27/01/2026","01:47:36 a. m.","LC006235-006",0.7996,"","mg/L",0.2
"27/01/2026","01:47:54 a. m.","PATRON",0.9004,"","mg/L",0.9
"27/01/2026","01:48:12 a. m.","LC006235-007",0.8168,"","mg/L",0.5
"27/01/2026","01:48:28 a. m.","LC006235-008",0.9233,"","mg/L",1.1
"27/01/2026","01:48:42 a. m.","LC006235-009",0.8070,"","mg/L",0.4
"27/01/2026","01:48:58 a. m.","LC006235-010",0.6161,"","mg/L",1.1
"27/01/2026","01:49:14 a. m.","LC006235-011",0.1785,"","mg/L",2.7
"27/01/2026","01:49:32 a. m.","LC006235-012",0.0028,"","mg/L",67.1
"27/01/2026","01:49:42 a. m.","PATRON",0.9000,"","mg/L",0.9
"27/01/2026","01:49:56 a. m.","LC006235-013",0.6041,"","mg/L",1.2
"27/01/2026","01:50:12 a. m.","LC006235-014",0.3213,"","mg/L",0.9
"27/01/2026","01:50:26 a. m.","LC006235-015",0.1198,"","mg/L",1.6
"27/01/2026","01:50:40 a. m.","PATRON",0.8931,"","mg/L",1.2
"27/01/2026","01:50:52 a. m.","BLANCO",0.0007,"","mg/L",">100"
"27/01/2026","01:51:04 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"27/01/2026","01:51:20 a. m.","PATRON",0.8970,"","mg/L",0.3
"27/01/2026","01:51:20 a. m.","LC004569-019","","","mg/L",""

"Método: Au AU ALTO (Llama)"

