"Analista",""
"Fecha de inicio","04:24 p. m. 12/02/2023"
"Hoja de trabajo","Sa000347_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0082,"","mg/L",0.4,0.1251,0.1247,0.1257,0.1248
"Ag","BLANCO",0.0007,"","mg/L",">100",0.0001,0.0003,-0.0003,0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",77.0,-0.0006,-0.0008,-0.0008,-0.0001
"Ag","SA000347-001",3.4946,"","mg/L",0.9,0.0183,0.0182,0.0181,0.0184
"Ag","SA000347-002",3.4425,"","mg/L",1.1,0.0176,0.0175,0.0179,0.0175
"Ag","SA000347-003",2.8711,"","mg/L",0.4,0.0148,0.0148,0.0148,0.0149
"Ag","SA000347-004",2.8853,"","mg/L",3.1,0.0149,0.0147,0.0145,0.0154
"Ag","SA000347-005",2.6081,"","mg/L",0.5,0.0134,0.0134,0.0135,0.0135
"Ag","PATRON",1.0029,"","mg/L",0.5,0.1244,0.1246,0.1237,0.1250
"Ag","SA000347-006",4.1369,"","mg/L",7.1,0.0213,0.0196,0.0226,0.0217
"Ag","SA000347-007",0.1880,"","mg/L",22.5,0.0010,0.0010,0.0008,0.0012
"Ag","SA000347-008",15.3414,"","mg/L",0.5,0.0791,0.0789,0.0796,0.0789
"Ag","SA000347-009",4.0859,"","mg/L",0.5,0.0206,0.0207,0.0205,0.0205
"Ag","SA000347-010",4.0244,"","mg/L",2.3,0.0204,0.0210,0.0202,0.0202
"Ag","PATRON",0.9988,"","mg/L",1.1,0.1239,0.1240,0.1252,0.1226
"Ag","BLANCO",0.0014,"","mg/L",">100",0.0002,0.0001,-0.0002,0.0007
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0001,0.0001,-0.0002,-0.0003
"Ag","SA000347-011",9.4709,"","mg/L",1.0,0.0477,0.0472,0.0478,0.0481
"Ag","SA000347-012",16.7283,"","mg/L",0.6,0.0850,0.0850,0.0856,0.0845
"Ag","SA000347-013",7.2782,"","mg/L",0.8,0.0371,0.0368,0.0371,0.0374
"Ag","SA000347-014",-0.1575,"","mg/L",28.1,-0.0008,-0.0007,-0.0006,-0.0010
"Ag","SA000347-015",3.6616,"","mg/L",2.6,0.0184,0.0186,0.0188,0.0178
"Ag","PATRON",0.9952,"","mg/L",0.6,0.1235,0.1227,0.1240,0.1237
"Ag","SA000347-016",6.1140,"","mg/L",1.4,0.0318,0.0315,0.0317,0.0323
"Ag","PATRON",1.0046,"","mg/L",0.6,0.1246,0.1243,0.1255,0.1242
"Ag","BLANCO",-0.0052,"","mg/L",71.8,-0.0006,-0.0001,-0.0008,-0.0010
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",43.8,-0.0004,-0.0003,-0.0005,-0.0002
