Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,0.919
Columna #2,Untitled 000,0.805
Columna #3,Untitled 000,0.693
Columna #4,Untitled 000,0.565
Columna #5,Untitled 000,0.445
Comp. Cabeza Columna,Untitled 000,1.010
Comp. Cola Columna,Untitled 000,0.425
Barren,Untitled 000,0.378
Cabeza puntual retorno,Untitled 000,1.001
Celda # 11-A,Untitled 000,0.052
Celda # 11-B,Untitled 000,0.064
Celda # 11-C,Untitled 000,0.017
Celda #5-9,Untitled 000,0.016
Celda #(F1+F2),Untitled 000,1.114
Especial 1,Untitled 000,0.061
Especial 2,Untitled 000,0.019
Especial 3,Untitled 000,0.077
Especial 4,Untitled 000,0.071
Especial 5,Untitled 000,0.024
NE Tubo 1,Untitled 000,4.571
NE Tubo 2,Untitled 000,0.504
NE Tubo 4,Untitled 000,1.089
NE Tubo 5,Untitled 000,0.226
NE Tubo 6,Untitled 000,0.183
Especial 7,Untitled 000,1.053
Puntual Noroeste,Untitled 000,1.129
Barren Patios,Untitled 000,0.417
Tubo 3,Untitled 000,1.789
