Sample ID,Analyte Name,Reported Conc (Calib)
Columna #1,Untitled 000,0.502
Columna #2,Untitled 000,0.455
Columna #3,Untitled 000,0.382
Columna #5,Untitled 000,0.508
Comp. Cabeza Columna,Untitled 000,0.46
Comp. Cola Columna,Untitled 000,0.482
Barren,Untitled 000,0.343
Cabeza puntual retorno,Untitled 000,0.455
Celda # 11-A,Untitled 000,0.132
Celda # 11-B,Untitled 000,0.704
Celda # 11-C,Untitled 000,0.036
Celda #5-9,Untitled 000,0.983
Celda #(F1+F2),Untitled 000,0.37
NE Tubo 1,Untitled 000,0.022
NE Tubo 2,Untitled 000,0.496
NE Tubo 4,Untitled 000,0.121
NE Tubo 5,Untitled 000,0.036
NE Tubo 6,Untitled 000,0.115
NE Tubo 7,Untitled 000,0.332
Puntual Noroeste,Untitled 000,0.335
Barren Patios,Untitled 000,0.297
Tubo 3,Untitled 000,0.453
Especial 1,Untitled 000,5.003
Especial 2,Untitled 000,0.047
Especial 3,Untitled 000,0.039
Especial 4,Untitled 000,0.034
Especial 5,Untitled 000,0.137
Especial 6,Untitled 000,0.016
