Analista,,,,,,,,,,
Fecha de inicio,14/02/2023 12:24 p. m.  GMT: 14/02/2023 06:24 p. m.,,,,,,,,,
Hoja de trabajo,SA000367_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.503,,mg/L,1.2,0.0158,-0.0001,0.016,0.0158,0.0156
,BLANCO,0.0044,,mg/L,>100,0.0001,0.0008,0.0001,0.0004,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0012,-0.0003,0.0001,0.0001
,SA000367-001,0.0414,,mg/L,1.6,0.0037,0.0005,0.0038,0.0037,0.0036
,SA000367-002,0.0695,,mg/L,2.3,0.0062,0.0004,0.006,0.0062,0.0063
,SA000367-003,0.0517,,mg/L,3.8,0.0046,0.0005,0.0046,0.0048,0.0045
,SA000367-004,0.0733,,mg/L,2.9,0.0066,0.0005,0.0068,0.0064,0.0065
,SA000367-005,0.1374,,mg/L,2.3,0.0123,0.0007,0.0126,0.0121,0.0123
,PATRON,0.5008,,mg/L,1.9,0.0158,0,0.0157,0.0155,0.0161
,SA000367-006,0.1467,,mg/L,1.3,0.0132,0.0005,0.0132,0.013,0.0134
,SA000367-007,0.2934,,mg/L,0.5,0.027,0.0005,0.0271,0.0269,0.0269
,SA000367-008,0.1775,,mg/L,0.9,0.0161,0.0005,0.0159,0.0162,0.0162
,SA000367-009,0.1522,,mg/L,2,0.0137,0.0006,0.014,0.0136,0.0135
,SA000367-010,0.3114,,mg/L,0.8,0.0285,0.0006,0.0284,0.0288,0.0284
,PATRON,0.4957,,mg/L,0.5,0.0156,0.0003,0.0155,0.0157,0.0156
,BLANCO,-0.0052,,mg/L,79.9,-0.0002,0.0005,-0.0002,0,-0.0003
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0007,0,-0.0003,0
,SA000367-011,0.2552,,mg/L,1,0.0231,0.0005,0.0229,0.0231,0.0233
,SA000367-012,0.2623,,mg/L,0.4,0.024,0.0008,0.0239,0.0241,0.0239
,SA000367-013,1.3098,,mg/L,0.3,0.1289,0.0009,0.1291,0.1284,0.1292
,SA000367-014,0.4273,,mg/L,0.8,0.0396,0.0007,0.0396,0.0399,0.0392
,SA000367-015,0.4022,,mg/L,0.2,0.0373,0.0007,0.0374,0.0372,0.0373
,PATRON,0.5039,,mg/L,1.5,0.0159,0.0001,0.0159,0.0161,0.0156
,SA000367-016,0.1502,,mg/L,1.4,0.0135,0.0006,0.0137,0.0135,0.0133
,SA000367-017,0.1529,,mg/L,1.5,0.0137,0.0005,0.0139,0.0135,0.0137
,SA000367-018,0,,mg/L,29.9,0.0004,0.0005,0.0005,0.0004,0.0003
,SA000367-019,0.0073,,mg/L,49.1,0.0006,0.0004,0.0004,0.001,0.0005
,SA000367-020,0.1793,,mg/L,0.6,0.0162,0.0006,0.016,0.0162,0.0162
,PATRON,0.4976,,mg/L,1.8,0.0157,-0.0001,0.0153,0.0158,0.0159
,BLANCO,0.0052,,mg/L,>100,0.0002,0.0005,0.0003,0.0002,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0006,0.0002,-0.0001,-0.0002
,SA000367-021,0.1505,,mg/L,0.7,0.0136,0.0004,0.0136,0.0135,0.0136
,SA000367-022,0.2011,,mg/L,1.9,0.0182,0.0004,0.0182,0.0185,0.0178
,SA000367-023,0.2411,,mg/L,1.5,0.022,0.0006,0.022,0.0223,0.0216
,SA000367-024,0.6766,,mg/L,0.3,0.0637,0.0005,0.064,0.0637,0.0635
,SA000367-025,0.1557,,mg/L,0.1,0.0141,0.0007,0.0141,0.0142,0.0141
,PATRON,0.503,,mg/L,1.7,0.0158,0,0.0161,0.0156,0.0158
,SA000367-026,0.4207,,mg/L,0.9,0.039,0.0006,0.0392,0.0386,0.0391
,SA000367-027,0.3172,,mg/L,1,0.029,0.0005,0.0293,0.029,0.0287
,SA000367-028,0.2858,,mg/L,1.1,0.0262,0.0005,0.0259,0.0265,0.0262
,SA000367-029,0.1846,,mg/L,1.4,0.0167,0.0004,0.0169,0.0164,0.0167
,SA000367-030,0.2698,,mg/L,1.7,0.0245,0.0003,0.025,0.0244,0.0242
,PATRON,0.4911,,mg/L,1.1,0.0155,-0.0001,0.0156,0.0155,0.0153
,BLANCO,-0.0013,,mg/L,>100,0,0.0004,-0.0003,-0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0003,0.0002,-0.0005,0.0001
,SA000367-031,0.4738,,mg/L,0.4,0.044,0.0002,0.044,0.0438,0.0442
,SA000367-032,0.5732,,mg/L,0.3,0.0534,0.0003,0.0535,0.0533,0.0536
,PATRON,0.4938,,mg/L,1.3,0.0155,-0.0008,0.0156,0.0157,0.0153
,BLANCO,0.0001,,mg/L,>100,0,0.0003,-0.0003,0.0003,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,0.0006,-0.0001,0.0002,0.0003
