Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.059
Cabeza puntual retorno,Au 242.80,0.062
Celda #(F1+F2),Au 242.80,0.068
Puntual Noroeste,Au 242.80,0.064
Tubo 3,Au 242.80,0.054
NE Tubo 2,Au 242.80,0.084
NE Tubo 4,Au 242.80,0.052
Especial 1,Au 242.80,0.026
Especial 2,Au 242.80,0.032
Especial 3,Au 242.80,0.002
Especial 4,Au 242.80,0.001
Especial 5,Au 242.80,0.003
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.008
Barren Patios,Au 242.80,0.007
NE Tubo 1,Au 242.80,0.036
NE Tubo 5,Au 242.80,0.062
NE Tubo 6,Au 242.80,0.09
NE Tubo 7,Au 242.80,0.077
Celda # 11-A,Au 242.80,0.005
Celda # 11-B,Au 242.80,0.003
Celda # 11-C,Au 242.80,0.001
Celda # 6-F2,Au 242.80,0.035
Celda #5-9,Au 242.80,0.021
