Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.219
Comp. Cola Columna,Untitled 000,0.999
Barren,Untitled 000,0.959
Cabeza puntual retorno,Untitled 000,1.239
Columna #1,Untitled 000,1.172
Columna #2,Untitled 000,1.147
Columna #3,Untitled 000,1.118
Columna #4,Untitled 000,1.048
Columna #5,Untitled 000,1.002
Celda # 11-A,Untitled 000,0.02
Celda # 11-B,Untitled 000,0.023
Celda # 11-C,Untitled 000,0.848
Celda #5-9,Untitled 000,2.315
Celda #(F1+F2),Untitled 000,1.347
NE Tubo 1,Untitled 000,0.212
NE Tubo 2,Untitled 000,0.103
NE Tubo 4,Untitled 000,0.038
NE Tubo 5,Untitled 000,0.177
NE Tubo 7,Untitled 000,0.379
NE Tubo 6,Untitled 000,0.009
Puntual Noroeste,Untitled 000,1.254
Barren Patios,Untitled 000,0.9
Tubo 3,Untitled 000,2.051
Especial 1,Untitled 000,0.76
Especial 3,Untitled 000,0.007
Especial 4,Untitled 000,0.006
Especial 5,Untitled 000,0.336
Especial 2,Untitled 000,0.719
Especial 6,Untitled 000,0.014
