Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.083
Cabeza puntual retorno,Au 242.80,0.083
Celda # 6-F2,Au 242.80,0.203
Celda #5-9,Au 242.80,0.054
Celda #(F1+F2),Au 242.80,0.078
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.142
NE Tubo 4,Au 242.80,0.058
NE Tubo 5,Au 242.80,0.042
NE Tubo 6,Au 242.80,0.013
NE Tubo 7,Au 242.80,0.02
Puntual Noroeste,Au 242.80,0.073
Tubo 3,Au 242.80,0.082
Especial 1,Au 242.80,0.053
Especial 2,Au 242.80,0.045
Especial 3,Au 242.80,0.005
Especial 4,Au 242.80,0.021
Especial 5,Au 242.80,0.046
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.012
Celda # 11-A,Au 242.80,0.005
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.001
Barren Patios,Au 242.80,0.007
