Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.14
Cabeza puntual retorno,Untitled 000,0.144
Celda #(F1+F2),Untitled 000,0.12
Puntual Noroeste,Untitled 000,0.122
Tubo 3,Untitled 000,0.177
NE Tubo 2,Untitled 000,0.055
NE Tubo 4,Untitled 000,0.065
Especial 1,Untitled 000,0.052
Especial 2,Untitled 000,0.025
Especial 3,Untitled 000,0.034
Especial 4,Untitled 000,0.036
Especial 5,Untitled 000,0.411
Comp. Cola Columna,Untitled 000,0.102
Barren,Untitled 000,0.1
Barren Patios,Untitled 000,0.111
NE Tubo 1,Untitled 000,0.024
NE Tubo 5,Untitled 000,0.037
NE Tubo 6,Untitled 000,0.03
NE Tubo 7,Untitled 000,0.16
Celda # 11-A,Untitled 000,0.056
Celda # 11-B,Untitled 000,0.118
Celda # 11-C,Untitled 000,0.366
Celda # 6-F2,Untitled 000,0.34
Celda #5-9,Untitled 000,0.074
