Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.425
Comp. Cola Columna,Untitled 000,0.287
Barren,Untitled 000,0.27
Cabeza puntual retorno,Untitled 000,0.407
Celda # 11-A,Untitled 000,0.102
Celda # 11-B,Untitled 000,0.361
Celda # 11-C,Untitled 000,0.051
Celda # 6-F2,Untitled 000,0.039
Celda #5-9,Untitled 000,0.865
Celda #(F1+F2),Untitled 000,0.392
NE Tubo 1,Untitled 000,0.018
NE Tubo 2,Untitled 000,0.386
NE Tubo 4,Untitled 000,0.094
NE Tubo 5,Untitled 000,0.013
NE Tubo 6,Untitled 000,0.013
NE Tubo 7,Untitled 000,0.281
Puntual Noroeste,Untitled 000,0.372
Barren Patios,Untitled 000,0.247
Tubo 3,Untitled 000,0.795
Especial 1,Untitled 000,0.074
Especial 2,Untitled 000,0.119
Especial 3,Untitled 000,0.05
Especial 4,Untitled 000,0.039
Especial 5,Untitled 000,0.325
Especial 6,Untitled 000,0.012
